host_unix_time_ns,lsl_timestamp_s,seq,device_clock_us,target_raw_count,target_current_units,target_filtered_units,target_status,raw_line
1778660661829525072,74960.421604172,65,747604,-211279.0,-211279.0,-211272.1832182029,2,"D2,65,747604,-211279,-211279.000000,2"
1778660661839605865,74960.431604172,66,757604,-211350.0,-211350.0,-211277.27670208697,2,"D2,66,757604,-211350,-211350.000000,2"
1778660661849573906,74960.441604172,67,767604,-211354.0,-211354.0,-211308.0170637653,2,"D2,67,767604,-211354,-211354.000000,2"
1778660661864697035,74960.456604172,68,782604,-211472.0,-211472.0,-211355.4458198284,2,"D2,68,782604,-211472,-211472.000000,2"
1778660661874718290,74960.466604172,69,792604,-211374.0,-211374.0,-211401.1616591728,2,"D2,69,792604,-211374,-211374.000000,2"
1778660661884747679,74960.476604172,70,802604,-211255.0,-211255.0,-211396.60868455833,2,"D2,70,802604,-211255,-211255.000000,2"
1778660661894788595,74960.486604172,71,812604,-211212.0,-211212.0,-211331.07014431505,2,"D2,71,812604,-211212,-211212.000000,2"
1778660661904800295,74960.496604172,72,822604,-211459.0,-211459.0,-211288.80699134077,2,"D2,72,822604,-211459,-211459.000000,2"
1778660661914714449,74960.506604172,73,832604,-211338.0,-211338.0,-211318.3087577441,2,"D2,73,832604,-211338,-211338.000000,2"
1778660661924869999,74960.516604172,74,842604,-211363.0,-211363.0,-211355.8077141609,2,"D2,74,842604,-211363,-211363.000000,2"
1778660661939963425,74960.531604172,75,857604,-211286.0,-211286.0,-211356.41445334756,2,"D2,75,857604,-211286,-211286.000000,2"
1778660661949896890,74960.541604172,76,867604,-211461.0,-211461.0,-211352.69128648826,2,"D2,76,867604,-211461,-211461.000000,2"
1778660661959875301,74960.551604172,77,877604,-211452.0,-211452.0,-211384.35407926998,2,"D2,77,877604,-211452,-211452.000000,2"
1778660661970009131,74960.561604172,78,887604,-211591.0,-211591.0,-211447.85218091638,2,"D2,78,887604,-211591,-211591.000000,2"
1778660661980021962,74960.571604172,79,897604,-211617.0,-211617.0,-211525.39268877133,2,"D2,79,897604,-211617,-211617.000000,2"
1778660661989977499,74960.581604172,80,907604,-211405.0,-211405.0,-211563.3382743857,2,"D2,80,907604,-211405,-211405.000000,2"
1778660662000009079,74960.591604172,81,917604,-211488.0,-211488.0,-211529.3073595646,2,"D2,81,917604,-211488,-211488.000000,2"
1778660662015098580,74960.606604172,82,932604,-211500.0,-211500.0,-211489.07243554544,2,"D2,82,932604,-211500,-211500.000000,2"
1778660662025084653,74960.616604172,83,942604,-211634.0,-211634.0,-211499.8455701613,2,"D2,83,942604,-211634,-211634.000000,2"
1778660662035161928,74960.626604172,84,952604,-211501.0,-211501.0,-211538.12679765502,2,"D2,84,952604,-211501,-211501.000000,2"
1778660662045275986,74960.636604172,85,962604,-211676.0,-211676.0,-211569.45805405098,2,"D2,85,962604,-211676,-211676.000000,2"
1778660662055217275,74960.646604172,86,972604,-211580.0,-211580.0,-211598.33038578916,2,"D2,86,972604,-211580,-211580.000000,2"
1778660662065224876,74960.656604172,87,982604,-211763.0,-211763.0,-211633.15563602527,2,"D2,87,982604,-211763,-211763.000000,2"
1778660662075267437,74960.666604172,88,992604,-211699.0,-211699.0,-211678.34602791292,2,"D2,88,992604,-211699,-211699.000000,2"
1778660662090496410,74960.681604172,89,1007604,-211743.0,-211743.0,-211715.6384981483,2,"D2,89,1007604,-211743,-211743.000000,2"
1778660662100430254,74960.691604172,90,1017604,-211736.0,-211736.0,-211733.45271357693,2,"D2,90,1017604,-211736,-211736.000000,2"
1778660662110483529,74960.701604172,91,1027604,-211839.0,-211839.0,-211754.05958013237,2,"D2,91,1027604,-211839,-211839.000000,2"
1778660662120386725,74960.711604172,92,1037604,-211806.0,-211806.0,-211786.3835454194,2,"D2,92,1037604,-211806,-211806.000000,2"
1778660662130438785,74960.721604172,93,1047604,-211807.0,-211807.0,-211809.92760467602,2,"D2,93,1047604,-211807,-211807.000000,2"
1778660662140527930,74960.731604172,94,1057604,-211913.0,-211913.0,-211828.56751419004,2,"D2,94,1057604,-211913,-211913.000000,2"
1778660662150587344,74960.741604172,95,1067604,-211764.0,-211764.0,-211844.488004334,2,"D2,95,1067604,-211764,-211764.000000,2"
1778660662165636489,74960.756604172,96,1082604,-211841.0,-211841.0,-211836.24187217455,2,"D2,96,1082604,-211841,-211841.000000,2"
1778660662175674468,74960.766604172,97,1092604,-211749.0,-211749.0,-211814.33544827419,2,"D2,97,1092604,-211749,-211749.000000,2"
1778660662185671486,74960.776604172,98,1102604,-211984.0,-211984.0,-211816.98040621038,2,"D2,98,1102604,-211984,-211984.000000,2"
1778660662195639122,74960.786604172,99,1112604,-211789.0,-211789.0,-211848.91401145895,2,"D2,99,1112604,-211789,-211789.000000,2"
1778660662205799725,74960.796604172,100,1122604,-211874.0,-211874.0,-211862.896168032,2,"D2,100,1122604,-211874,-211874.000000,2"
1778660662215844581,74960.806604172,101,1132604,-211729.0,-211729.0,-211842.3709742498,2,"D2,101,1132604,-211729,-211729.000000,2"
1778660662230920085,74960.821604172,102,1147604,-211791.0,-211791.0,-211804.46808366614,2,"D2,102,1147604,-211791,-211791.000000,2"
1778660662240933402,74960.831604172,103,1157604,-211856.0,-211856.0,-211787.48065997058,2,"D2,103,1157604,-211856,-211856.000000,2"
1778660662250962118,74960.841604172,104,1167604,-211762.0,-211762.0,-211797.94381248375,2,"D2,104,1167604,-211762,-211762.000000,2"
1778660662261001612,74960.851604172,105,1177604,-211687.0,-211687.0,-211784.43320008693,2,"D2,105,1177604,-211687,-211687.000000,2"
1778660662271005691,74960.861604172,106,1187604,-211695.0,-211695.0,-211740.5407641127,2,"D2,106,1187604,-211695,-211695.000000,2"
1778660662281056287,74960.871604172,107,1197604,-211731.0,-211731.0,-211708.38081788062,2,"D2,107,1197604,-211731,-211731.000000,2"
1778660662291085665,74960.881604172,108,1207604,-211576.0,-211576.0,-211686.44715185525,2,"D2,108,1207604,-211576,-211576.000000,2"
1778660662306133828,74960.896604172,109,1222604,-211770.0,-211770.0,-211668.3112963359,2,"D2,109,1222604,-211770,-211770.000000,2"
1778660662316158083,74960.906604172,110,1232604,-211679.0,-211679.0,-211679.33728584377,2,"D2,110,1232604,-211679,-211679.000000,2"
1778660662326115709,74960.916604172,111,1242604,-211644.0,-211644.0,-211689.50380414372,2,"D2,111,1242604,-211644,-211644.000000,2"
1778660662336133175,74960.926604172,112,1252604,-211549.0,-211549.0,-211660.54152884087,2,"D2,112,1252604,-211549,-211549.000000,2"
1778660662346234058,74960.936608172,113,1262608,-211700.0,-211700.0,-211626.41449808987,2,"D2,113,1262608,-211700,-211700.000000,2"
1778660662356231533,74960.946604172,114,1272604,-211532.0,-211532.0,-211613.8917889386,2,"D2,114,1272604,-211532,-211532.000000,2"
1778660662369196657,74960.956604172,115,1282604,-211533.0,-211533.0,-211589.69374516563,2,"D2,115,1282604,-211533,-211533.000000,2"
1778660662381325897,74960.971604172,116,1297604,-211566.0,-211566.0,-211557.5704218825,2,"D2,116,1297604,-211566,-211566.000000,2"
1778660662391383936,74960.981604172,117,1307604,-211565.0,-211565.0,-211548.78904237982,2,"D2,117,1307604,-211565,-211565.000000,2"
1778660662401381805,74960.991604172,118,1317604,-211583.0,-211583.0,-211557.39108582688,2,"D2,118,1317604,-211583,-211583.000000,2"
1778660662411424499,74961.001604172,119,1327604,-211625.0,-211625.0,-211576.30921937732,2,"D2,119,1327604,-211625,-211625.000000,2"
1778660662421420639,74961.011604172,120,1337604,-211708.0,-211708.0,-211612.36908158072,2,"D2,120,1337604,-211708,-211708.000000,2"
1778660662431400672,74961.021604172,121,1347604,-211624.0,-211624.0,-211650.44165630557,2,"D2,121,1347604,-211624,-211624.000000,2"
1778660662441542730,74961.031604172,122,1357604,-211662.0,-211662.0,-211662.93387984583,2,"D2,122,1357604,-211662,-211662.000000,2"
1778660662456629873,74961.046604172,123,1372604,-211460.0,-211460.0,-211634.37915347377,2,"D2,123,1372604,-211460,-211460.000000,2"
1778660662466719819,74961.056604172,124,1382604,-211551.0,-211551.0,-211573.57139727203,2,"D2,124,1382604,-211551,-211551.000000,2"
1778660662476719905,74961.066604172,125,1392604,-211423.0,-211423.0,-211516.46928518935,2,"D2,125,1392604,-211423,-211423.000000,2"
1778660662486803404,74961.076604172,126,1402604,-211496.0,-211496.0,-211478.2599308257,2,"D2,126,1402604,-211496,-211496.000000,2"
1778660662496756860,74961.086604172,127,1412604,-211413.0,-211413.0,-211456.7095184257,2,"D2,127,1412604,-211413,-211413.000000,2"
1778660662506732378,74961.096604172,128,1422604,-211512.0,-211512.0,-211451.7821489117,2,"D2,128,1422604,-211512,-211512.000000,2"
1778660662516864543,74961.106604172,129,1432604,-211533.0,-211533.0,-211471.79433531428,2,"D2,129,1432604,-211533,-211533.000000,2"
1778660662531733954,74961.121604172,130,1447604,-211459.0,-211459.0,-211496.88466680018,2,"D2,130,1447604,-211459,-211459.000000,2"
1778660662541807697,74961.131604172,131,1457604,-211532.0,-211532.0,-211503.1195813294,2,"D2,131,1457604,-211532,-211532.000000,2"
1778660662551921126,74961.141604172,132,1467604,-211485.0,-211485.0,-211504.22968091173,2,"D2,132,1467604,-211485,-211485.000000,2"
1778660662561974655,74961.151604172,133,1477604,-211596.0,-211596.0,-211515.16214408714,2,"D2,133,1477604,-211596,-211596.000000,2"
1778660662571944202,74961.161604172,134,1487604,-211524.0,-211524.0,-211536.53909936396,2,"D2,134,1487604,-211524,-211524.000000,2"
1778660662581905790,74961.171604172,135,1497604,-211551.0,-211551.0,-211548.76193675993,2,"D2,135,1497604,-211551,-211551.000000,2"
1778660662597017065,74961.186604172,136,1512604,-211388.0,-211388.0,-211528.35265011364,2,"D2,136,1512604,-211388,-211388.000000,2"
1778660662607105146,74961.196604172,137,1522604,-211516.0,-211516.0,-211487.34436627483,2,"D2,137,1522604,-211516,-211516.000000,2"
1778660662617091804,74961.206604172,138,1532604,-211415.0,-211415.0,-211461.18567657936,2,"D2,138,1532604,-211415,-211415.000000,2"
1778660662627006986,74961.216604172,139,1542604,-211470.0,-211470.0,-211450.29653658884,2,"D2,139,1542604,-211470,-211470.000000,2"
1778660662637127843,74961.226604172,140,1552604,-211453.0,-211453.0,-211448.2256901157,2,"D2,140,1552604,-211453,-211453.000000,2"
1778660662647109841,74961.236604172,141,1562604,-211615.0,-211615.0,-211473.63379860454,2,"D2,141,1562604,-211615,-211615.000000,2"
1778660662657290883,74961.246604172,142,1572604,-211558.0,-211558.0,-211525.9740324958,2,"D2,142,1572604,-211558,-211558.000000,2"
1778660662672293124,74961.261604172,143,1587604,-211556.0,-211556.0,-211564.22792254837,2,"D2,143,1587604,-211556,-211556.000000,2"
1778660662682265279,74961.271604172,144,1597604,-211448.0,-211448.0,-211556.42898569035,2,"D2,144,1597604,-211448,-211448.000000,2"
1778660662692326944,74961.281604172,145,1607604,-211380.0,-211380.0,-211502.68730298377,2,"D2,145,1607604,-211380,-211380.000000,2"
1778660662702398098,74961.291604172,146,1617604,-211446.0,-211446.0,-211441.2858950419,2,"D2,146,1617604,-211446,-211446.000000,2"
1778660662712414882,74961.301604172,147,1627604,-211514.0,-211514.0,-211427.30592554406,2,"D2,147,1627604,-211514,-211514.000000,2"
1778660662722431489,74961.311604172,148,1637604,-211643.0,-211643.0,-211476.96246770502,2,"D2,148,1637604,-211643,-211643.000000,2"
1778660662732456667,74961.321604172,149,1647604,-211565.0,-211565.0,-211550.41504619116,2,"D2,149,1647604,-211565,-211565.000000,2"
1778660662747527375,74961.336604172,150,1662604,-211582.0,-211582.0,-211590.51377255714,2,"D2,150,1662604,-211582,-211582.000000,2"
1778660662757534901,74961.346604172,151,1672604,-211379.0,-211379.0,-211568.12098644313,2,"D2,151,1672604,-211379,-211379.000000,2"
1778660662767527803,74961.356604172,152,1682604,-211496.0,-211496.0,-211504.7994793501,2,"D2,152,1682604,-211496,-211496.000000,2"
1778660662777721066,74961.366604172,153,1692604,-211427.0,-211427.0,-211458.56194776006,2,"D2,153,1692604,-211427,-211427.000000,2"
1778660662787661177,74961.376604172,154,1702604,-211520.0,-211520.0,-211450.6627458043,2,"D2,154,1702604,-211520,-211520.000000,2"
1778660662797631586,74961.386604172,155,1712604,-211474.0,-211474.0,-211466.65091209058,2,"D2,155,1712604,-211474,-211474.000000,2"
1778660662807632728,74961.396604172,156,1722604,-211526.0,-211526.0,-211487.70561190532,2,"D2,156,1722604,-211526,-211526.000000,2"
1778660662822691593,74961.411604172,157,1737604,-211413.0,-211413.0,-211491.8870166897,2,"D2,157,1737604,-211413,-211413.000000,2"
1778660662832746402,74961.421604172,158,1747604,-211393.0,-211393.0,-211463.8477727904,2,"D2,158,1747604,-211393,-211393.000000,2"
1778660662842664653,74961.431604172,159,1757604,-211543.0,-211543.0,-211441.34876947242,2,"D2,159,1757604,-211543,-211543.000000,2"
1778660662852785013,74961.441604172,160,1767604,-211412.0,-211412.0,-211451.69181885474,2,"D2,160,1767604,-211412,-211412.000000,2"
1778660662862819579,74961.451604172,161,1777604,-211475.0,-211475.0,-211459.1265884887,2,"D2,161,1777604,-211475,-211475.000000,2"
1778660662872855761,74961.461604172,162,1787604,-211321.0,-211321.0,-211441.0247722715,2,"D2,162,1787604,-211321,-211321.000000,2"
1778660662882863655,74961.471604172,163,1797604,-211462.0,-211462.0,-211411.82950489176,2,"D2,163,1797604,-211462,-211462.000000,2"
1778660662897864830,74961.486604172,164,1812604,-211320.0,-211320.0,-211393.08969450783,2,"D2,164,1812604,-211320,-211320.000000,2"
1778660662907913822,74961.496604172,165,1822604,-211358.0,-211358.0,-211373.25747880634,2,"D2,165,1822604,-211358,-211358.000000,2"
1778660662917911650,74961.506604172,166,1832604,-211256.0,-211256.0,-211341.5025369383,2,"D2,166,1832604,-211256,-211256.000000,2"
1778660662928098506,74961.516604172,167,1842604,-211335.0,-211335.0,-211311.74890014651,2,"D2,167,1842604,-211335,-211335.000000,2"
1778660662938056665,74961.526604172,168,1852604,-211313.0,-211313.0,-211302.60124102634,2,"D2,168,1852604,-211313,-211313.000000,2"
1778660662948188996,74961.536604172,169,1862604,-211381.0,-211381.0,-211317.3640682336,2,"D2,169,1862604,-211381,-211381.000000,2"
1778660662963216563,74961.551604172,170,1877604,-211349.0,-211349.0,-211341.64440819243,2,"D2,170,1877604,-211349,-211349.000000,2"
1778660662973208351,74961.561604172,171,1887604,-211347.0,-211347.0,-211356.04453444606,2,"D2,171,1887604,-211347,-211347.000000,2"
1778660662983231952,74961.571604172,172,1897604,-211329.0,-211329.0,-211353.1235740339,2,"D2,172,1897604,-211329,-211329.000000,2"
1778660662993231883,74961.581604172,173,1907604,-211252.0,-211252.0,-211331.9421413829,2,"D2,173,1907604,-211252,-211252.000000,2"
1778660663003272082,74961.591604172,174,1917604,-211522.0,-211522.0,-211329.7464554356,2,"D2,174,1917604,-211522,-211522.000000,2"
1778660663013298129,74961.601604172,175,1927604,-211329.0,-211329.0,-211369.26918639708,2,"D2,175,1927604,-211329,-211329.000000,2"
1778660663023291044,74961.611604172,176,1937604,-211302.0,-211302.0,-211380.67333451108,2,"D2,176,1937604,-211302,-211302.000000,2"
1778660663038346977,74961.626604172,177,1952604,-211219.0,-211219.0,-211335.17743013022,2,"D2,177,1952604,-211219,-211219.000000,2"
1778660663048505698,74961.636604172,178,1962604,-211319.0,-211319.0,-211285.8588067959,2,"D2,178,1962604,-211319,-211319.000000,2"
1778660663058380550,74961.646604172,179,1972604,-211113.0,-211113.0,-211249.6950656142,2,"D2,179,1972604,-211113,-211113.000000,2"
1778660663068516016,74961.656604172,180,1982604,-211135.0,-211135.0,-211198.0566097269,2,"D2,180,1982604,-211135,-211135.000000,2"
1778660663078471221,74961.666604172,181,1992604,-211104.0,-211104.0,-211143.98269888936,2,"D2,181,1992604,-211104,-211104.000000,2"
1778660663088463962,74961.676604172,182,2002604,-211224.0,-211224.0,-211128.09208779616,2,"D2,182,2002604,-211224,-211224.000000,2"
1778660663098441401,74961.686604172,183,2012604,-211138.0,-211138.0,-211147.05507917653,2,"D2,183,2012604,-211138,-211138.000000,2"
1778660663113625693,74961.701604172,184,2027604,-211003.0,-211003.0,-211141.04415636606,2,"D2,184,2027604,-211003,-211003.000000,2"
1778660663123661783,74961.711604172,185,2037604,-211099.0,-211099.0,-211097.29956943728,2,"D2,185,2037604,-211099,-211099.000000,2"
1778660663133668590,74961.721604172,186,2047604,-210945.0,-210945.0,-211053.50677903238,2,"D2,186,2047604,-210945,-210945.000000,2"
1778660663143689920,74961.731604172,187,2057604,-211104.0,-211104.0,-211025.7182929816,2,"D2,187,2057604,-211104,-211104.000000,2"
1778660663153720801,74961.741604172,188,2067604,-211011.0,-211011.0,-211026.1679727884,2,"D2,188,2067604,-211011,-211011.000000,2"
1778660663163752199,74961.751604172,189,2077604,-211107.0,-211107.0,-211043.11502384115,2,"D2,189,2077604,-211107,-211107.000000,2"
1778660663173787399,74961.761604172,190,2087604,-211025.0,-211025.0,-211057.8942451397,2,"D2,190,2087604,-211025,-211025.000000,2"
1778660663188897163,74961.776604172,191,2102604,-211153.0,-211153.0,-211072.19913283444,2,"D2,191,2102604,-211153,-211153.000000,2"
1778660663198931006,74961.786604172,192,2112604,-211082.0,-211082.0,-211092.37701155184,2,"D2,192,2112604,-211082,-211082.000000,2"
1778660663208891063,74961.796604172,193,2122604,-211271.0,-211271.0,-211126.51543376647,2,"D2,193,2122604,-211271,-211271.000000,2"
1778660663219000830,74961.806604172,194,2132604,-211291.0,-211291.0,-211189.42286231165,2,"D2,194,2132604,-211291,-211291.000000,2"
1778660663229023255,74961.816604172,195,2142604,-211154.0,-211154.0,-211239.23316059815,2,"D2,195,2142604,-211154,-211154.000000,2"
1778660663239032686,74961.826604172,196,2152604,-210956.0,-210956.0,-211200.0963100238,2,"D2,196,2152604,-210956,-210956.000000,2"
1778660663249067200,74961.836604172,197,2162604,-211004.0,-211004.0,-211093.6844660776,2,"D2,197,2162604,-211004,-211004.000000,2"
1778660663264138852,74961.851604172,198,2177604,-211139.0,-211139.0,-211029.09098860295,2,"D2,198,2177604,-211139,-211139.000000,2"
1778660663274124085,74961.861604172,199,2187604,-210976.0,-210976.0,-211030.07707684272,2,"D2,199,2187604,-210976,-210976.000000,2"
1778660663284138034,74961.871604172,200,2197604,-211005.0,-211005.0,-211027.15852915187,2,"D2,200,2197604,-211005,-211005.000000,2"
1778660663294094696,74961.881604172,201,2207604,-210995.0,-210995.0,-211009.630402233,2,"D2,201,2207604,-210995,-210995.000000,2"
1778660663304181122,74961.891604172,202,2217604,-211178.0,-211178.0,-211022.48996735044,2,"D2,202,2217604,-211178,-211178.000000,2"
1778660663314133109,74961.901604172,203,2227604,-210973.0,-210973.0,-211056.67470139096,2,"D2,203,2227604,-210973,-210973.000000,2"
1778660663324223366,74961.911604172,204,2237604,-211041.0,-211041.0,-211057.8911859012,2,"D2,204,2237604,-211041,-211041.000000,2"
1778660663339288753,74961.926604172,205,2252604,-210912.0,-210912.0,-211023.53618949512,2,"D2,205,2252604,-210912,-210912.000000,2"
1778660663349278704,74961.936604172,206,2262604,-210968.0,-210968.0,-210979.94648675932,2,"D2,206,2262604,-210968,-210968.000000,2"
1778660663359384760,74961.946604172,207,2272604,-210866.0,-210866.0,-210941.10085563402,2,"D2,207,2272604,-210866,-210866.000000,2"
1778660663369395663,74961.956604172,208,2282604,-210854.0,-210854.0,-210902.9412508936,2,"D2,208,2282604,-210854,-210854.000000,2"
1778660663379385973,74961.966604172,209,2292604,-210845.0,-210845.0,-210867.28090309876,2,"D2,209,2292604,-210845,-210845.000000,2"
1778660663389376793,74961.976604172,210,2302604,-210779.0,-210779.0,-210838.41587712851,2,"D2,210,2302604,-210779,-210779.000000,2"
1778660663404518641,74961.991604172,211,2317604,-210845.0,-210845.0,-210816.70521944546,2,"D2,211,2317604,-210845,-210845.000000,2"
1778660663414405019,74962.001604172,212,2327604,-210763.0,-210763.0,-210806.23001279117,2,"D2,212,2327604,-210763,-210763.000000,2"
1778660663424460608,74962.011604172,213,2337604,-210804.0,-210804.0,-210796.83366487335,2,"D2,213,2337604,-210804,-210804.000000,2"
1778660663434577236,74962.021604172,214,2347604,-210740.0,-210740.0,-210784.26787315973,2,"D2,214,2347604,-210740,-210740.000000,2"
1778660663444590060,74962.031604172,215,2357604,-210845.0,-210845.0,-210779.7890522837,2,"D2,215,2357604,-210845,-210845.000000,2"
1778660663454644572,74962.041604172,216,2367604,-210637.0,-210637.0,-210771.73183543776,2,"D2,216,2367604,-210637,-210637.000000,2"
1778660663464598353,74962.051604172,217,2377604,-210813.0,-210813.0,-210749.22656843142,2,"D2,217,2377604,-210813,-210813.000000,2"
1778660663479730192,74962.066604172,218,2392604,-210800.0,-210800.0,-210751.76561172292,2,"D2,218,2392604,-210800,-210800.000000,2"
1778660663489779669,74962.076604172,219,2402604,-210882.0,-210882.0,-210790.2072447412,2,"D2,219,2402604,-210882,-210882.000000,2"
1778660663499812385,74962.086604172,220,2412604,-210872.0,-210872.0,-210836.74832442316,2,"D2,220,2412604,-210872,-210872.000000,2"
1778660663509826464,74962.096604172,221,2422604,-211065.0,-211065.0,-210894.51899558667,2,"D2,221,2422604,-211065,-211065.000000,2"
1778660663519835259,74962.106604172,222,2432604,-210990.0,-210990.0,-210964.5131396018,2,"D2,222,2432604,-210990,-210990.000000,2"
1778660663529872213,74962.116604172,223,2442604,-210985.0,-210985.0,-211006.11000808998,2,"D2,223,2442604,-210985,-210985.000000,2"
1778660663539829079,74962.126604172,224,2452604,-211012.0,-211012.0,-211010.55807111156,2,"D2,224,2452604,-211012,-211012.000000,2"
1778660663555024403,74962.141604172,225,2467604,-211062.0,-211062.0,-211015.54053308166,2,"D2,225,2467604,-211062,-211062.000000,2"
1778660663565068359,74962.151604172,226,2477604,-211383.0,-211383.0,-211076.7912201073,2,"D2,226,2477604,-211383,-211383.000000,2"
1778660663575088239,74962.161604172,227,2487604,-211224.0,-211224.0,-211191.11725292564,2,"D2,227,2487604,-211224,-211224.000000,2"
1778660663585076562,74962.171604172,228,2497604,-211164.0,-211164.0,-211252.46260401863,2,"D2,228,2497604,-211164,-211164.000000,2"
1778660663595117421,74962.181604172,229,2507604,-210978.0,-210978.0,-211206.25024521432,2,"D2,229,2507604,-210978,-210978.000000,2"
1778660663605111452,74962.191604172,230,2517604,-211219.0,-211219.0,-211129.95269243486,2,"D2,230,2517604,-211219,-211219.000000,2"
1778660663615149767,74962.201604172,231,2527604,-211225.0,-211225.0,-211125.07204737683,2,"D2,231,2527604,-211225,-211225.000000,2"
1778660663630237648,74962.216608172,232,2542608,-211237.0,-211237.0,-211176.9348939911,2,"D2,232,2542608,-211237,-211237.000000,2"
1778660663640248046,74962.226604172,233,2552604,-211168.0,-211168.0,-211211.93280277768,2,"D2,233,2552604,-211168,-211168.000000,2"
1778660663650207586,74962.236604172,234,2562604,-211177.0,-211177.0,-211208.64656518807,2,"D2,234,2562604,-211177,-211177.000000,2"
1778660663660592169,74962.246604172,235,2572604,-211031.0,-211031.0,-211170.83423004992,2,"D2,235,2572604,-211031,-211031.000000,2"
1778660663670515898,74962.256604172,236,2582604,-210990.0,-210990.0,-211100.9746514574,2,"D2,236,2582604,-210990,-210990.000000,2"
1778660663680657233,74962.266604172,237,2592604,-211157.0,-211157.0,-211051.03000421575,2,"D2,237,2592604,-211157,-211157.000000,2"
1778660663690662743,74962.276604172,238,2602604,-211061.0,-211061.0,-211058.52672701015,2,"D2,238,2602604,-211061,-211061.000000,2"
1778660663705640322,74962.291604172,239,2617604,-211133.0,-211133.0,-211083.89037691278,2,"D2,239,2617604,-211133,-211133.000000,2"
1778660663715686864,74962.301604172,240,2627604,-210874.0,-210874.0,-211073.15286107856,2,"D2,240,2627604,-210874,-210874.000000,2"
1778660663725631593,74962.311604172,241,2637604,-210933.0,-210933.0,-211007.48090630485,2,"D2,241,2637604,-210933,-210933.000000,2"
1778660663735758515,74962.321604172,242,2647604,-210841.0,-210841.0,-210930.74724091572,2,"D2,242,2647604,-210841,-210841.000000,2"
1778660663745747580,74962.331604172,243,2657604,-210881.0,-210881.0,-210880.09947602882,2,"D2,243,2657604,-210881,-210881.000000,2"
1778660663755724519,74962.341604172,244,2667604,-210931.0,-210931.0,-210868.09572022094,2,"D2,244,2667604,-210931,-210931.000000,2"
1778660663770680710,74962.356604172,245,2682604,-210996.0,-210996.0,-210899.78333988696,2,"D2,245,2682604,-210996,-210996.000000,2"
1778660663780794396,74962.366604172,246,2692604,-210853.0,-210853.0,-210931.59753887702,2,"D2,246,2692604,-210853,-210853.000000,2"
1778660663790857638,74962.376604172,247,2702604,-210875.0,-210875.0,-210920.671827633,2,"D2,247,2702604,-210875,-210875.000000,2"
1778660663801025840,74962.386604172,248,2712604,-210877.0,-210877.0,-210891.12407412476,2,"D2,248,2712604,-210877,-210877.000000,2"
1778660663810724152,74962.396604172,249,2722604,-210979.0,-210979.0,-210888.78434992686,2,"D2,249,2722604,-210979,-210979.000000,2"
