host_unix_time_ns,lsl_timestamp_s,seq,device_clock_us,target_raw_count,target_current_units,target_filtered_units,target_status,raw_line
1778660761091636179,75059.696860721,79,897604,-205307.0,-205307.0,-205381.33770386508,2,"D2,79,897604,-205307,-205307.000000,2"
1778660761101687676,75059.706860721,80,907604,-205643.0,-205643.0,-205389.44002179865,2,"D2,80,907604,-205643,-205643.000000,2"
1778660761111728965,75059.716860721,81,917604,-205768.0,-205768.0,-205496.95551913884,2,"D2,81,917604,-205768,-205768.000000,2"
1778660761126744282,75059.731860721,82,932604,-205983.0,-205983.0,-205680.16513094478,2,"D2,82,932604,-205983,-205983.000000,2"
1778660761136773080,75059.741860721,83,942604,-206070.0,-206070.0,-205872.07030599826,2,"D2,83,942604,-206070,-206070.000000,2"
1778660761146812706,75059.751860721,84,952604,-206176.0,-206176.0,-206030.60021380874,2,"D2,84,952604,-206176,-206176.000000,2"
1778660761156835635,75059.761860721,85,962604,-206034.0,-206034.0,-206117.49141905198,2,"D2,85,962604,-206034,-206034.000000,2"
1778660761166883598,75059.771860721,86,972604,-205877.0,-205877.0,-206095.39285563276,2,"D2,86,972604,-205877,-205877.000000,2"
1778660761176991898,75059.781860721,87,982604,-205735.0,-205735.0,-205976.81305394115,2,"D2,87,982604,-205735,-205735.000000,2"
1778660761186957126,75059.791860721,88,992604,-205634.0,-205634.0,-205823.09623011068,2,"D2,88,992604,-205634,-205634.000000,2"
1778660761202074070,75059.806860721,89,1007604,-205713.0,-205713.0,-205705.68443951276,2,"D2,89,1007604,-205713,-205713.000000,2"
1778660761212119113,75059.816860721,90,1017604,-205664.0,-205664.0,-205660.77804028,2,"D2,90,1017604,-205664,-205664.000000,2"
1778660761222273867,75059.826860721,91,1027604,-205755.0,-205755.0,-205668.5984278625,2,"D2,91,1027604,-205755,-205755.000000,2"
1778660761232223881,75059.836860721,92,1037604,-205636.0,-205636.0,-205688.5061119049,2,"D2,92,1037604,-205636,-205636.000000,2"
1778660761242326650,75059.846860721,93,1047604,-205638.0,-205638.0,-205682.25360248773,2,"D2,93,1047604,-205638,-205638.000000,2"
1778660761252235591,75059.856860721,94,1057604,-205407.0,-205407.0,-205626.7960464217,2,"D2,94,1057604,-205407,-205407.000000,2"
1778660761262262749,75059.866860721,95,1067604,-205407.0,-205407.0,-205526.718550244,2,"D2,95,1067604,-205407,-205407.000000,2"
1778660761277234607,75059.881860721,96,1082604,-205446.0,-205446.0,-205441.80562033312,2,"D2,96,1082604,-205446,-205446.000000,2"
1778660761287351890,75059.891860721,97,1092604,-205538.0,-205538.0,-205427.83933444708,2,"D2,97,1092604,-205538,-205538.000000,2"
1778660761297302024,75059.901860721,98,1102604,-205627.0,-205627.0,-205481.41527419977,2,"D2,98,1102604,-205627,-205627.000000,2"
1778660761307392639,75059.911860721,99,1112604,-205650.0,-205650.0,-205563.6948007029,2,"D2,99,1112604,-205650,-205650.000000,2"
1778660761317418132,75059.921860721,100,1122604,-205803.0,-205803.0,-205648.39702379616,2,"D2,100,1122604,-205803,-205803.000000,2"
1778660761327582850,75059.931860721,101,1132604,-205827.0,-205827.0,-205735.6192866907,2,"D2,101,1132604,-205827,-205827.000000,2"
1778660761342898836,75059.946860721,102,1147604,-205752.0,-205752.0,-205794.30535201452,2,"D2,102,1147604,-205752,-205752.000000,2"
1778660761352602614,75059.956860721,103,1157604,-205549.0,-205549.0,-205771.31293496618,2,"D2,103,1157604,-205549,-205549.000000,2"
1778660761362664475,75059.966860721,104,1167604,-205775.0,-205775.0,-205704.71208850748,2,"D2,104,1167604,-205775,-205775.000000,2"
1778660761372665061,75059.976860721,105,1177604,-205735.0,-205735.0,-205688.56882158498,2,"D2,105,1177604,-205735,-205735.000000,2"
1778660761382679788,75059.986860721,106,1187604,-205660.0,-205660.0,-205703.93536379715,2,"D2,106,1187604,-205660,-205660.000000,2"
1778660761392714406,75059.996860721,107,1197604,-205504.0,-205504.0,-205674.45790796273,2,"D2,107,1197604,-205504,-205504.000000,2"
1778660761402690394,75060.006860721,108,1207604,-205564.0,-205564.0,-205605.36017730003,2,"D2,108,1207604,-205564,-205564.000000,2"
1778660761417927567,75060.021860721,109,1222604,-205501.0,-205501.0,-205548.73430832665,2,"D2,109,1222604,-205501,-205501.000000,2"
1778660761427983616,75060.031860721,110,1232604,-205660.0,-205660.0,-205537.39242967422,2,"D2,110,1232604,-205660,-205660.000000,2"
1778660761437949640,75060.041860721,111,1242604,-205533.0,-205533.0,-205561.10712727366,2,"D2,111,1242604,-205533,-205533.000000,2"
1778660761447993232,75060.051860721,112,1252604,-205518.0,-205518.0,-205567.50644190673,2,"D2,112,1252604,-205518,-205518.000000,2"
1778660761457980253,75060.061864721,113,1262608,-205529.0,-205529.0,-205546.69474497478,2,"D2,113,1262608,-205529,-205529.000000,2"
1778660761467956978,75060.071860721,114,1272604,-205484.0,-205484.0,-205524.40794947548,2,"D2,114,1272604,-205484,-205484.000000,2"
1778660761478014806,75060.081860721,115,1282604,-205576.0,-205576.0,-205515.11176349042,2,"D2,115,1282604,-205576,-205576.000000,2"
1778660761493079256,75060.096860721,116,1297604,-205626.0,-205626.0,-205539.00609200934,2,"D2,116,1297604,-205626,-205626.000000,2"
1778660761503041537,75060.106860721,117,1307604,-205825.0,-205825.0,-205610.6671909958,2,"D2,117,1307604,-205825,-205825.000000,2"
1778660761513071096,75060.116860721,118,1317604,-205835.0,-205835.0,-205717.79694164728,2,"D2,118,1317604,-205835,-205835.000000,2"
1778660761523158302,75060.126860721,119,1327604,-206047.0,-206047.0,-205834.90706384578,2,"D2,119,1327604,-206047,-206047.000000,2"
1778660761533140859,75060.136860721,120,1337604,-206036.0,-206036.0,-205948.7764515516,2,"D2,120,1337604,-206036,-206036.000000,2"
1778660761543302526,75060.146860721,121,1347604,-206109.0,-206109.0,-206036.52861646633,2,"D2,121,1347604,-206109,-206109.000000,2"
1778660761553266138,75060.156860721,122,1357604,-205998.0,-205998.0,-206074.2983420104,2,"D2,122,1357604,-205998,-205998.000000,2"
1778660761568346366,75060.171860721,123,1372604,-206002.0,-206002.0,-206059.64425012513,2,"D2,123,1372604,-206002,-206002.000000,2"
1778660761578370265,75060.181860721,124,1382604,-205990.0,-205990.0,-206023.32735471128,2,"D2,124,1382604,-205990,-205990.000000,2"
1778660761588325032,75060.191860721,125,1392604,-205954.0,-205954.0,-205992.8170754104,2,"D2,125,1392604,-205954,-205954.000000,2"
1778660761598414253,75060.201860721,126,1402604,-205874.0,-205874.0,-205958.38636400792,2,"D2,126,1402604,-205874,-205874.000000,2"
1778660761608448162,75060.211860721,127,1412604,-205802.0,-205802.0,-205905.8082785097,2,"D2,127,1412604,-205802,-205802.000000,2"
1778660761618388726,75060.221860721,128,1422604,-205597.0,-205597.0,-205819.61884640352,2,"D2,128,1422604,-205597,-205597.000000,2"
1778660761628532485,75060.231860721,129,1432604,-205356.0,-205356.0,-205674.68990601468,2,"D2,129,1432604,-205356,-205356.000000,2"
1778660761643760531,75060.246860721,130,1447604,-205249.0,-205249.0,-205485.6771503922,2,"D2,130,1447604,-205249,-205249.000000,2"
1778660761653661695,75060.256860721,131,1457604,-204995.0,-204995.0,-205290.8328137955,2,"D2,131,1457604,-204995,-204995.000000,2"
1778660761663594357,75060.266860721,132,1467604,-205134.0,-205134.0,-205134.175757582,2,"D2,132,1467604,-205134,-205134.000000,2"
1778660761673688577,75060.276860721,133,1477604,-205074.0,-205074.0,-205065.34901340242,2,"D2,133,1477604,-205074,-205074.000000,2"
1778660761683712280,75060.286860721,134,1487604,-205247.0,-205247.0,-205081.69794622686,2,"D2,134,1487604,-205247,-205247.000000,2"
1778660761693745984,75060.296860721,135,1497604,-205251.0,-205251.0,-205150.6800367393,2,"D2,135,1497604,-205251,-205251.000000,2"
1778660761708794908,75060.311860721,136,1512604,-205359.0,-205359.0,-205235.70343492005,2,"D2,136,1512604,-205359,-205359.000000,2"
1778660761718879056,75060.321860721,137,1522604,-205492.0,-205492.0,-205326.7856297822,2,"D2,137,1522604,-205492,-205492.000000,2"
1778660761728830913,75060.331860721,138,1532604,-205742.0,-205742.0,-205453.56168888218,2,"D2,138,1532604,-205742,-205742.000000,2"
1778660761738946428,75060.341860721,139,1542604,-205721.0,-205721.0,-205603.80666114792,2,"D2,139,1542604,-205721,-205721.000000,2"
1778660761748984707,75060.351860721,140,1552604,-205783.0,-205783.0,-205717.0466272152,2,"D2,140,1552604,-205783,-205783.000000,2"
1778660761758948786,75060.361860721,141,1562604,-205911.0,-205911.0,-205791.11291020855,2,"D2,141,1562604,-205911,-205911.000000,2"
1778660761769057120,75060.371860721,142,1572604,-205833.0,-205833.0,-205847.13881035114,2,"D2,142,1572604,-205833,-205833.000000,2"
1778660761784061046,75060.386860721,143,1587604,-205863.0,-205863.0,-205869.13463643243,2,"D2,143,1587604,-205863,-205863.000000,2"
1778660761794045198,75060.396860721,144,1597604,-205829.0,-205829.0,-205863.51425533768,2,"D2,144,1597604,-205829,-205829.000000,2"
1778660761804085007,75060.406860721,145,1607604,-205895.0,-205895.0,-205856.99478306374,2,"D2,145,1607604,-205895,-205895.000000,2"
1778660761814169690,75060.416860721,146,1617604,-205879.0,-205879.0,-205864.40027201327,2,"D2,146,1617604,-205879,-205879.000000,2"
1778660761824160761,75060.426860721,147,1627604,-205894.0,-205894.0,-205878.13692980574,2,"D2,147,1627604,-205894,-205894.000000,2"
1778660761834267657,75060.436860721,148,1637604,-205985.0,-205985.0,-205900.15934532494,2,"D2,148,1637604,-205985,-205985.000000,2"
1778660761844402179,75060.446860721,149,1647604,-206091.0,-206091.0,-205952.61339717577,2,"D2,149,1647604,-206091,-206091.000000,2"
1778660761859228565,75060.461860721,150,1662604,-206012.0,-206012.0,-206015.21098157341,2,"D2,150,1662604,-206012,-206012.000000,2"
1778660761869251863,75060.471860721,151,1672604,-205922.0,-205922.0,-206029.12488683447,2,"D2,151,1672604,-205922,-205922.000000,2"
1778660761879200594,75060.481860721,152,1682604,-205824.0,-205824.0,-205975.6845580147,2,"D2,152,1682604,-205824,-205824.000000,2"
1778660761889225022,75060.491860721,153,1692604,-205816.0,-205816.0,-205893.38959224828,2,"D2,153,1692604,-205816,-205816.000000,2"
1778660761899279837,75060.501860721,154,1702604,-205696.0,-205696.0,-205815.71865627484,2,"D2,154,1702604,-205696,-205696.000000,2"
1778660761909298602,75060.511860721,155,1712604,-205643.0,-205643.0,-205740.57605147146,2,"D2,155,1712604,-205643,-205643.000000,2"
1778660761919286483,75060.521860721,156,1722604,-205711.0,-205711.0,-205684.81359628108,2,"D2,156,1722604,-205711,-205711.000000,2"
1778660761934373741,75060.536860721,157,1737604,-205675.0,-205675.0,-205669.73197791472,2,"D2,157,1737604,-205675,-205675.000000,2"
1778660761944395324,75060.546860721,158,1747604,-205800.0,-205800.0,-205689.49735941787,2,"D2,158,1747604,-205800,-205800.000000,2"
1778660761954437439,75060.556860721,159,1757604,-205806.0,-205806.0,-205737.22655639917,2,"D2,159,1757604,-205806,-205806.000000,2"
1778660761964445216,75060.566860721,160,1767604,-205881.0,-205881.0,-205795.3320665521,2,"D2,160,1767604,-205881,-205881.000000,2"
1778660761974529949,75060.576860721,161,1777604,-205897.0,-205897.0,-205848.34044551384,2,"D2,161,1777604,-205897,-205897.000000,2"
1778660761984561219,75060.586860721,162,1787604,-205895.0,-205895.0,-205885.92852601034,2,"D2,162,1787604,-205895,-205895.000000,2"
1778660761994559835,75060.596860721,163,1797604,-205922.0,-205922.0,-205904.7199644053,2,"D2,163,1797604,-205922,-205922.000000,2"
1778660762009629156,75060.611860721,164,1812604,-205713.0,-205713.0,-205887.95625061495,2,"D2,164,1812604,-205713,-205713.000000,2"
1778660762019649231,75060.621860721,165,1822604,-205728.0,-205728.0,-205821.00919521024,2,"D2,165,1822604,-205728,-205728.000000,2"
1778660762029711962,75060.631860721,166,1832604,-205704.0,-205704.0,-205748.89563766812,2,"D2,166,1832604,-205704,-205704.000000,2"
1778660762039674655,75060.641860721,167,1842604,-205838.0,-205838.0,-205726.43563869523,2,"D2,167,1842604,-205838,-205838.000000,2"
1778660762049749934,75060.651860721,168,1852604,-205972.0,-205972.0,-205778.828916398,2,"D2,168,1852604,-205972,-205972.000000,2"
1778660762059850735,75060.661860721,169,1862604,-205986.0,-205986.0,-205878.6622687091,2,"D2,169,1862604,-205986,-205986.000000,2"
1778660762074867396,75060.676860721,170,1877604,-205821.0,-205821.0,-205938.66101703933,2,"D2,170,1877604,-205821,-205821.000000,2"
1778660762084941677,75060.686860721,171,1887604,-205769.0,-205769.0,-205908.10413205822,2,"D2,171,1887604,-205769,-205769.000000,2"
1778660762094936111,75060.696860721,172,1897604,-205782.0,-205782.0,-205835.35821997706,2,"D2,172,1897604,-205782,-205782.000000,2"
1778660762104988736,75060.706860721,173,1907604,-205795.0,-205795.0,-205787.57327098964,2,"D2,173,1907604,-205795,-205795.000000,2"
1778660762114931275,75060.716860721,174,1917604,-205787.0,-205787.0,-205775.7070268321,2,"D2,174,1917604,-205787,-205787.000000,2"
1778660762124958555,75060.726860721,175,1927604,-205792.0,-205792.0,-205780.1035676667,2,"D2,175,1927604,-205792,-205792.000000,2"
1778660762134998597,75060.736860721,176,1937604,-205763.0,-205763.0,-205783.08154836358,2,"D2,176,1937604,-205763,-205763.000000,2"
1778660762150089803,75060.751860721,177,1952604,-205712.0,-205712.0,-205770.47657626012,2,"D2,177,1952604,-205712,-205712.000000,2"
1778660762160090855,75060.761860721,178,1962604,-205714.0,-205714.0,-205743.3273329491,2,"D2,178,1962604,-205714,-205714.000000,2"
1778660762170109215,75060.771860721,179,1972604,-205574.0,-205574.0,-205701.9397800375,2,"D2,179,1972604,-205574,-205574.000000,2"
1778660762180208050,75060.781860721,180,1982604,-205589.0,-205589.0,-205643.90005174011,2,"D2,180,1982604,-205589,-205589.000000,2"
1778660762190198770,75060.791860721,181,1992604,-205593.0,-205593.0,-205597.8675985258,2,"D2,181,1992604,-205593,-205593.000000,2"
1778660762200172877,75060.801860721,182,2002604,-205684.0,-205684.0,-205594.19044334962,2,"D2,182,2002604,-205684,-205684.000000,2"
1778660762210153461,75060.811860721,183,2012604,-205685.0,-205685.0,-205628.48833216075,2,"D2,183,2012604,-205685,-205685.000000,2"
1778660762225337064,75060.826860721,184,2027604,-205825.0,-205825.0,-205685.68469931942,2,"D2,184,2027604,-205825,-205825.000000,2"
1778660762235393102,75060.836860721,185,2037604,-205765.0,-205765.0,-205748.09364926428,2,"D2,185,2037604,-205765,-205765.000000,2"
1778660762245360748,75060.846860721,186,2047604,-206005.0,-206005.0,-205813.2803555022,2,"D2,186,2047604,-206005,-206005.000000,2"
1778660762255331355,75060.856860721,187,2057604,-206025.0,-206025.0,-205902.72445412134,2,"D2,187,2057604,-206025,-206025.000000,2"
1778660762265436651,75060.866860721,188,2067604,-206036.0,-206036.0,-205990.01696195148,2,"D2,188,2067604,-206036,-206036.000000,2"
1778660762275454068,75060.876860721,189,2077604,-206047.0,-206047.0,-206037.89397621213,2,"D2,189,2077604,-206047,-206047.000000,2"
1778660762285541902,75060.886860721,190,2087604,-206087.0,-206087.0,-206059.5043348772,2,"D2,190,2087604,-206087,-206087.000000,2"
1778660762300445405,75060.901860721,191,2102604,-206079.0,-206079.0,-206073.51332327328,2,"D2,191,2102604,-206079,-206079.000000,2"
1778660762310616442,75060.911860721,192,2112604,-205914.0,-205914.0,-206059.62042272344,2,"D2,192,2112604,-205914,-205914.000000,2"
1778660762320574425,75060.921860721,193,2122604,-205984.0,-205984.0,-206010.28148023336,2,"D2,193,2122604,-205984,-205984.000000,2"
1778660762330577018,75060.931860721,194,2132604,-206081.0,-206081.0,-205986.60787170733,2,"D2,194,2132604,-206081,-206081.000000,2"
1778660762340638780,75060.941860721,195,2142604,-206191.0,-206191.0,-206031.36960913724,2,"D2,195,2142604,-206191,-206191.000000,2"
1778660762350811768,75060.951860721,196,2152604,-206328.0,-206328.0,-206130.80858558492,2,"D2,196,2152604,-206328,-206328.000000,2"
1778660762360720535,75060.961860721,197,2162604,-206507.0,-206507.0,-206266.79608816677,2,"D2,197,2162604,-206507,-206507.000000,2"
1778660762375767917,75060.976860721,198,2177604,-206501.0,-206501.0,-206405.52834529406,2,"D2,198,2177604,-206501,-206501.000000,2"
1778660762385766475,75060.986860721,199,2187604,-206532.0,-206532.0,-206498.21207137883,2,"D2,199,2187604,-206532,-206532.000000,2"
1778660762395820086,75060.996860721,200,2197604,-206451.0,-206451.0,-206526.47730498563,2,"D2,200,2197604,-206451,-206451.000000,2"
1778660762405932955,75061.006860721,201,2207604,-206455.0,-206455.0,-206505.73332818554,2,"D2,201,2207604,-206455,-206455.000000,2"
1778660762415974919,75061.016860721,202,2217604,-206368.0,-206368.0,-206461.54995762202,2,"D2,202,2217604,-206368,-206368.000000,2"
1778660762426039870,75061.026860721,203,2227604,-206297.0,-206297.0,-206402.5602795927,2,"D2,203,2227604,-206297,-206297.000000,2"
1778660762441086762,75061.041860721,204,2242604,-206349.0,-206349.0,-206347.26997034348,2,"D2,204,2242604,-206349,-206349.000000,2"
1778660762451110133,75061.051860721,205,2252604,-206412.0,-206412.0,-206334.56856519927,2,"D2,205,2252604,-206412,-206412.000000,2"
1778660762461015147,75061.061860721,206,2262604,-206527.0,-206527.0,-206378.53562687946,2,"D2,206,2262604,-206527,-206527.000000,2"
1778660762471192032,75061.071860721,207,2272604,-206428.0,-206428.0,-206440.30588136043,2,"D2,207,2272604,-206428,-206428.000000,2"
1778660762481199402,75061.081860721,208,2282604,-206393.0,-206393.0,-206459.0579583234,2,"D2,208,2282604,-206393,-206393.000000,2"
1778660762491209017,75061.091860721,209,2292604,-206253.0,-206253.0,-206415.75388262278,2,"D2,209,2292604,-206253,-206253.000000,2"
1778660762501212078,75061.101860721,210,2302604,-206209.0,-206209.0,-206331.19975604292,2,"D2,210,2302604,-206209,-206209.000000,2"
1778660762516348174,75061.116860721,211,2317604,-206039.0,-206039.0,-206227.57874840128,2,"D2,211,2317604,-206039,-206039.000000,2"
1778660762526360153,75061.126860721,212,2327604,-205859.0,-205859.0,-206099.16494445186,2,"D2,212,2327604,-205859,-205859.000000,2"
1778660762536352301,75061.136860721,213,2337604,-205796.0,-205796.0,-205953.59955881187,2,"D2,213,2337604,-205796,-205796.000000,2"
1778660762546551118,75061.146860721,214,2347604,-205942.0,-205942.0,-205858.7264639854,2,"D2,214,2347604,-205942,-205942.000000,2"
1778660762556466800,75061.156860721,215,2357604,-205942.0,-205942.0,-205857.42983752317,2,"D2,215,2357604,-205942,-205942.000000,2"
1778660762566494960,75061.166860721,216,2367604,-205691.0,-205691.0,-205868.51993171417,2,"D2,216,2367604,-205691,-205691.000000,2"
1778660762576504710,75061.176860721,217,2377604,-205574.0,-205574.0,-205796.01105891963,2,"D2,217,2377604,-205574,-205574.000000,2"
1778660762591579268,75061.191860721,218,2392604,-205520.0,-205520.0,-205668.10444809927,2,"D2,218,2392604,-205520,-205520.000000,2"
1778660762601412554,75061.201860721,219,2402604,-205456.0,-205456.0,-205554.30550587096,2,"D2,219,2402604,-205456,-205456.000000,2"
1778660762611495270,75061.211860721,220,2412604,-205440.0,-205440.0,-205478.0669033965,2,"D2,220,2412604,-205440,-205440.000000,2"
1778660762621447522,75061.221860721,221,2422604,-205560.0,-205560.0,-205455.1808280532,2,"D2,221,2422604,-205560,-205560.000000,2"
1778660762631495317,75061.231860721,222,2432604,-205603.0,-205603.0,-205493.8255744765,2,"D2,222,2432604,-205603,-205603.000000,2"
1778660762641527938,75061.241860721,223,2442604,-205668.0,-205668.0,-205564.4834744447,2,"D2,223,2442604,-205668,-205668.000000,2"
1778660762651551248,75061.251860721,224,2452604,-205586.0,-205586.0,-205618.73169618307,2,"D2,224,2452604,-205586,-205586.000000,2"
1778660762666586375,75061.266860721,225,2467604,-205634.0,-205634.0,-205633.37736504927,2,"D2,225,2467604,-205634,-205634.000000,2"
1778660762676640710,75061.276860721,226,2477604,-205545.0,-205545.0,-205619.72907842897,2,"D2,226,2477604,-205545,-205545.000000,2"
1778660762686666880,75061.286860721,227,2487604,-205446.0,-205446.0,-205575.51289281037,2,"D2,227,2487604,-205446,-205446.000000,2"
1778660762696783061,75061.296860721,228,2497604,-205236.0,-205236.0,-205481.00387455747,2,"D2,228,2497604,-205236,-205236.000000,2"
1778660762706802126,75061.306860721,229,2507604,-204987.0,-204987.0,-205321.6776138276,2,"D2,229,2507604,-204987,-204987.000000,2"
1778660762716821982,75061.316860721,230,2517604,-204870.0,-204870.0,-205120.09911384727,2,"D2,230,2517604,-204870,-204870.000000,2"
1778660762726935689,75061.326860721,231,2527604,-205176.0,-205176.0,-204989.52604130155,2,"D2,231,2527604,-205176,-205176.000000,2"
1778660762741918819,75061.341864721,232,2542608,-205384.0,-205384.0,-205038.92541680043,2,"D2,232,2542608,-205384,-205384.000000,2"
1778660762752047763,75061.351860721,233,2552604,-205323.0,-205323.0,-205198.07103283383,2,"D2,233,2552604,-205323,-205323.000000,2"
1778660762761982709,75061.361860721,234,2562604,-205674.0,-205674.0,-205360.9246685795,2,"D2,234,2562604,-205674,-205674.000000,2"
1778660762772078792,75061.371860721,235,2572604,-205906.0,-205906.0,-205553.83896308782,2,"D2,235,2572604,-205906,-205906.000000,2"
1778660762782164111,75061.381860721,236,2582604,-205881.0,-205881.0,-205757.34108004125,2,"D2,236,2582604,-205881,-205881.000000,2"
1778660762792140836,75061.391860721,237,2592604,-205614.0,-205614.0,-205845.8595607544,2,"D2,237,2592604,-205614,-205614.000000,2"
1778660762807154030,75061.406860721,238,2607604,-205534.0,-205534.0,-205772.8793914668,2,"D2,238,2607604,-205534,-205534.000000,2"
1778660762817240186,75061.416860721,239,2617604,-205467.0,-205467.0,-205629.44297659467,2,"D2,239,2617604,-205467,-205467.000000,2"
1778660762827321062,75061.426860721,240,2627604,-205474.0,-205474.0,-205514.9100369747,2,"D2,240,2627604,-205474,-205474.000000,2"
1778660762837248094,75061.436860721,241,2637604,-205447.0,-205447.0,-205457.82056375008,2,"D2,241,2637604,-205447,-205447.000000,2"
1778660762847388927,75061.446860721,242,2647604,-205405.0,-205405.0,-205434.63877737665,2,"D2,242,2647604,-205405,-205405.000000,2"
1778660762857288224,75061.456860721,243,2657604,-205340.0,-205340.0,-205409.76956237855,2,"D2,243,2657604,-205340,-205340.000000,2"
1778660762867369890,75061.466860721,244,2667604,-205383.0,-205383.0,-205380.57033032062,2,"D2,244,2667604,-205383,-205383.000000,2"
1778660762882486385,75061.481860721,245,2682604,-205523.0,-205523.0,-205386.61336921775,2,"D2,245,2682604,-205523,-205523.000000,2"
1778660762892503154,75061.491860721,246,2692604,-205400.0,-205400.0,-205425.30204343423,2,"D2,246,2692604,-205400,-205400.000000,2"
1778660762902488445,75061.501860721,247,2702604,-205403.0,-205403.0,-205439.08404656482,2,"D2,247,2702604,-205403,-205403.000000,2"
1778660762912580434,75061.511860721,248,2712604,-205274.0,-205274.0,-205406.6062600909,2,"D2,248,2712604,-205274,-205274.000000,2"
1778660762922559425,75061.521860721,249,2722604,-205035.0,-205035.0,-205313.8014743864,2,"D2,249,2722604,-205035,-205035.000000,2"
