host_unix_time_ns,lsl_timestamp_s,seq,device_clock_us,target_raw_count,target_current_units,target_filtered_units,target_status,raw_line
1778660721671818774,75020.271710668,122,1357604,-208345.0,-208345.0,-208221.25999403914,2,"D2,122,1357604,-208345,-208345.000000,2"
1778660721686882328,75020.286710668,123,1372604,-208370.0,-208370.0,-208292.32536886184,2,"D2,123,1372604,-208370,-208370.000000,2"
1778660721696885602,75020.296710668,124,1382604,-208180.0,-208180.0,-208324.21711831717,2,"D2,124,1382604,-208180,-208180.000000,2"
1778660721706919883,75020.306710668,125,1392604,-208090.0,-208090.0,-208270.37800107672,2,"D2,125,1392604,-208090,-208090.000000,2"
1778660721716898105,75020.316710668,126,1402604,-208154.0,-208154.0,-208181.31771062454,2,"D2,126,1402604,-208154,-208154.000000,2"
1778660721726932576,75020.326710668,127,1412604,-208132.0,-208132.0,-208131.47290420806,2,"D2,127,1412604,-208132,-208132.000000,2"
1778660721737037000,75020.336710668,128,1422604,-208049.0,-208049.0,-208110.18333309965,2,"D2,128,1422604,-208049,-208049.000000,2"
1778660721752104999,75020.351710668,129,1437604,-208103.0,-208103.0,-208090.26346015077,2,"D2,129,1437604,-208103,-208103.000000,2"
1778660721762080743,75020.361710668,130,1447604,-207925.0,-207925.0,-208061.1036486978,2,"D2,130,1447604,-207925,-207925.000000,2"
1778660721772098817,75020.371710668,131,1457604,-207773.0,-207773.0,-207985.1984205093,2,"D2,131,1457604,-207773,-207773.000000,2"
1778660721782124058,75020.381710668,132,1467604,-207907.0,-207907.0,-207890.75000747028,2,"D2,132,1467604,-207907,-207907.000000,2"
1778660721792113533,75020.391710668,133,1477604,-208018.0,-208018.0,-207870.54620513663,2,"D2,133,1477604,-208018,-208018.000000,2"
1778660721802222337,75020.401710668,134,1487604,-207963.0,-207963.0,-207920.61132769927,2,"D2,134,1487604,-207963,-207963.000000,2"
1778660721812214055,75020.411710668,135,1497604,-207737.0,-207737.0,-207934.05031237664,2,"D2,135,1497604,-207737,-207737.000000,2"
1778660721827235418,75020.426710668,136,1512604,-207814.0,-207814.0,-207874.09559629048,2,"D2,136,1512604,-207814,-207814.000000,2"
1778660721837317873,75020.436710668,137,1522604,-207761.0,-207761.0,-207809.21551104635,2,"D2,137,1522604,-207761,-207761.000000,2"
1778660721847216919,75020.446710668,138,1532604,-207842.0,-207842.0,-207783.83698960964,2,"D2,138,1532604,-207842,-207842.000000,2"
1778660721857183992,75020.456710668,139,1542604,-207962.0,-207962.0,-207812.54390903734,2,"D2,139,1542604,-207962,-207962.000000,2"
1778660721867350526,75020.466710668,140,1552604,-208311.0,-208311.0,-207928.76036010816,2,"D2,140,1552604,-208311,-208311.000000,2"
1778660721877342583,75020.476710668,141,1562604,-208355.0,-208355.0,-208120.8650634726,2,"D2,141,1562604,-208355,-208355.000000,2"
1778660721887427426,75020.486710668,142,1572604,-208344.0,-208344.0,-208288.7343711315,2,"D2,142,1572604,-208344,-208344.000000,2"
1778660721902456630,75020.501710668,143,1587604,-208417.0,-208417.0,-208374.42656465113,2,"D2,143,1587604,-208417,-208417.000000,2"
1778660721912380759,75020.511710668,144,1597604,-208326.0,-208326.0,-208398.57840981885,2,"D2,144,1597604,-208326,-208326.000000,2"
1778660721922467458,75020.521710668,145,1607604,-208359.0,-208359.0,-208383.34811369696,2,"D2,145,1607604,-208359,-208359.000000,2"
1778660721932546451,75020.531710668,146,1617604,-208295.0,-208295.0,-208353.71609688964,2,"D2,146,1617604,-208295,-208295.000000,2"
1778660721942611223,75020.541710668,147,1627604,-208129.0,-208129.0,-208301.48472868637,2,"D2,147,1627604,-208129,-208129.000000,2"
1778660721952641926,75020.551710668,148,1637604,-207954.0,-207954.0,-208195.63117720166,2,"D2,148,1637604,-207954,-207954.000000,2"
1778660721962563567,75020.561710668,149,1647604,-208086.0,-208086.0,-208080.3483226464,2,"D2,149,1647604,-208086,-208086.000000,2"
1778660721977725352,75020.576710668,150,1662604,-208369.0,-208369.0,-208071.72756516672,2,"D2,150,1662604,-208369,-208369.000000,2"
1778660721987721556,75020.586710668,151,1672604,-208649.0,-208649.0,-208224.88486935012,2,"D2,151,1672604,-208649,-208649.000000,2"
1778660721997722174,75020.596710668,152,1682604,-208863.0,-208863.0,-208480.3404499438,2,"D2,152,1682604,-208863,-208863.000000,2"
1778660722007740105,75020.606710668,153,1692604,-209067.0,-209067.0,-208749.24473579036,2,"D2,153,1692604,-209067,-209067.000000,2"
1778660722017892779,75020.616710668,154,1702604,-209300.0,-209300.0,-208992.8856318486,2,"D2,154,1702604,-209300,-209300.000000,2"
1778660722027896755,75020.626710668,155,1712604,-209409.0,-209409.0,-209204.00981051772,2,"D2,155,1712604,-209409,-209409.000000,2"
1778660722037919541,75020.636710668,156,1722604,-209233.0,-209233.0,-209331.6177661758,2,"D2,156,1722604,-209233,-209233.000000,2"
1778660722052969629,75020.651710668,157,1737604,-209004.0,-209004.0,-209307.68821964503,2,"D2,157,1737604,-209004,-209004.000000,2"
1778660722063039173,75020.661710668,158,1747604,-208849.0,-208849.0,-209151.61419088626,2,"D2,158,1747604,-208849,-208849.000000,2"
1778660722073018073,75020.671710668,159,1757604,-208790.0,-208790.0,-208963.01605012658,2,"D2,159,1757604,-208790,-208790.000000,2"
1778660722083075829,75020.681710668,160,1767604,-208962.0,-208962.0,-208851.2283330455,2,"D2,160,1767604,-208962,-208962.000000,2"
1778660722093081398,75020.691710668,161,1777604,-208940.0,-208940.0,-208853.45491282782,2,"D2,161,1777604,-208940,-208940.000000,2"
1778660722103110175,75020.701710668,162,1787604,-208911.0,-208911.0,-208898.5297491113,2,"D2,162,1787604,-208911,-208911.000000,2"
1778660722113061038,75020.711710668,163,1797604,-208920.0,-208920.0,-208922.32155838452,2,"D2,163,1797604,-208920,-208920.000000,2"
1778660722128181393,75020.726710668,164,1812604,-208852.0,-208852.0,-208917.48536337592,2,"D2,164,1812604,-208852,-208852.000000,2"
1778660722138139560,75020.736710668,165,1822604,-208323.0,-208323.0,-208821.3865986148,2,"D2,165,1822604,-208323,-208323.000000,2"
1778660722148278688,75020.746710668,166,1832604,-207978.0,-207978.0,-208557.98389368918,2,"D2,166,1832604,-207978,-207978.000000,2"
1778660722158282410,75020.756710668,167,1842604,-207639.0,-207639.0,-208182.90988731576,2,"D2,167,1842604,-207639,-207639.000000,2"
1778660722168336558,75020.766710668,168,1852604,-207693.0,-207693.0,-207847.09361499507,2,"D2,168,1852604,-207693,-207693.000000,2"
1778660722178402067,75020.776710668,169,1862604,-207779.0,-207779.0,-207679.06415424487,2,"D2,169,1862604,-207779,-207779.000000,2"
1778660722193337866,75020.791710668,170,1877604,-207948.0,-207948.0,-207696.61479135827,2,"D2,170,1877604,-207948,-207948.000000,2"
1778660722203356752,75020.801710668,171,1887604,-208040.0,-208040.0,-207823.1300200879,2,"D2,171,1887604,-208040,-208040.000000,2"
1778660722213355143,75020.811710668,172,1897604,-208111.0,-208111.0,-207968.5483239491,2,"D2,172,1897604,-208111,-208111.000000,2"
1778660722223503289,75020.821710668,173,1907604,-208279.0,-208279.0,-208095.55601160848,2,"D2,173,1907604,-208279,-208279.000000,2"
1778660722233406094,75020.831710668,174,1917604,-208440.0,-208440.0,-208225.41440930968,2,"D2,174,1917604,-208440,-208440.000000,2"
1778660722243482840,75020.841710668,175,1927604,-208553.0,-208553.0,-208367.00490727415,2,"D2,175,1927604,-208553,-208553.000000,2"
1778660722253479525,75020.851710668,176,1937604,-208492.0,-208492.0,-208480.2760531398,2,"D2,176,1937604,-208492,-208492.000000,2"
1778660722268441363,75020.866710668,177,1952604,-208576.0,-208576.0,-208536.26892460664,2,"D2,177,1952604,-208576,-208576.000000,2"
1778660722278606274,75020.876710668,178,1962604,-208552.0,-208552.0,-208558.18752452172,2,"D2,178,1962604,-208552,-208552.000000,2"
1778660722288584325,75020.886710668,179,1972604,-208870.0,-208870.0,-208605.74760004072,2,"D2,179,1972604,-208870,-208870.000000,2"
1778660722298716960,75020.896710668,180,1982604,-209528.0,-209528.0,-208801.85111820983,2,"D2,180,1982604,-209528,-209528.000000,2"
1778660722308710915,75020.906710668,181,1992604,-210207.0,-210207.0,-209238.79783943712,2,"D2,181,1992604,-210207,-210207.000000,2"
1778660722318734785,75020.916710668,182,2002604,-210677.0,-210677.0,-209838.0901716539,2,"D2,182,2002604,-210677,-210677.000000,2"
1778660722328767369,75020.926710668,183,2012604,-210823.0,-210823.0,-210398.69393415633,2,"D2,183,2012604,-210823,-210823.000000,2"
1778660722343878144,75020.941710668,184,2027604,-210912.0,-210912.0,-210766.3426164024,2,"D2,184,2027604,-210912,-210912.000000,2"
1778660722353825508,75020.951710668,185,2037604,-211075.0,-211075.0,-210952.51044021623,2,"D2,185,2037604,-211075,-211075.000000,2"
1778660722363801314,75020.961710668,186,2047604,-211091.0,-211091.0,-211048.1521365924,2,"D2,186,2047604,-211091,-211091.000000,2"
1778660722373847108,75020.971710668,187,2057604,-210783.0,-210783.0,-211054.17927181907,2,"D2,187,2057604,-210783,-210783.000000,2"
1778660722383935297,75020.981710668,188,2067604,-209807.0,-209807.0,-210826.0274505668,2,"D2,188,2067604,-209807,-209807.000000,2"
1778660722393987538,75020.991710668,189,2077604,-208821.0,-208821.0,-210228.20580742342,2,"D2,189,2077604,-208821,-208821.000000,2"
1778660722404011318,75021.001710668,190,2087604,-208391.0,-208391.0,-209400.3900319734,2,"D2,190,2087604,-208391,-208391.000000,2"
1778660722419016672,75021.016710668,191,2102604,-208178.0,-208178.0,-208674.1461751904,2,"D2,191,2102604,-208178,-208178.000000,2"
1778660722429064335,75021.026710668,192,2112604,-208103.0,-208103.0,-208234.35260267643,2,"D2,192,2112604,-208103,-208103.000000,2"
1778660722439081590,75021.036710668,193,2122604,-207953.0,-207953.0,-208035.9165511982,2,"D2,193,2122604,-207953,-207953.000000,2"
1778660722449134846,75021.046710668,194,2132604,-207916.0,-207916.0,-207953.23074612246,2,"D2,194,2132604,-207916,-207916.000000,2"
1778660722459183914,75021.056710668,195,2142604,-207864.0,-207864.0,-207909.23107590945,2,"D2,195,2142604,-207864,-207864.000000,2"
1778660722469183544,75021.066710668,196,2152604,-208069.0,-208069.0,-207907.22772212792,2,"D2,196,2152604,-208069,-208069.000000,2"
1778660722479113959,75021.076710668,197,2162604,-208266.0,-208266.0,-207990.4710774993,2,"D2,197,2162604,-208266,-208266.000000,2"
1778660722494287489,75021.091710668,198,2177604,-208344.0,-208344.0,-208142.02396045683,2,"D2,198,2177604,-208344,-208344.000000,2"
1778660722504322158,75021.101710668,199,2187604,-208137.0,-208137.0,-208251.8350216791,2,"D2,199,2187604,-208137,-208137.000000,2"
1778660722514334604,75021.111710668,200,2197604,-207946.0,-207946.0,-208223.6024924514,2,"D2,200,2197604,-207946,-207946.000000,2"
1778660722524308671,75021.121710668,201,2207604,-208080.0,-208080.0,-208112.94487124396,2,"D2,201,2207604,-208080,-208080.000000,2"
1778660722534411992,75021.131710668,202,2217604,-208087.0,-208087.0,-208048.89455675735,2,"D2,202,2217604,-208087,-208087.000000,2"
1778660722544492480,75021.141710668,203,2227604,-208137.0,-208137.0,-208057.08015731163,2,"D2,203,2227604,-208137,-208137.000000,2"
1778660722559639686,75021.156710668,204,2242604,-208111.0,-208111.0,-208091.256334839,2,"D2,204,2242604,-208111,-208111.000000,2"
1778660722569607386,75021.166710668,205,2252604,-208152.0,-208152.0,-208119.6978189582,2,"D2,205,2252604,-208152,-208152.000000,2"
1778660722579378283,75021.176710668,206,2262604,-208119.0,-208119.0,-208134.67823507008,2,"D2,206,2262604,-208119,-208119.000000,2"
1778660722589554432,75021.186710668,207,2272604,-208141.0,-208141.0,-208137.74491197063,2,"D2,207,2272604,-208141,-208141.000000,2"
1778660722599411494,75021.196710668,208,2282604,-208024.0,-208024.0,-208122.0629640969,2,"D2,208,2282604,-208024,-208024.000000,2"
1778660722609518072,75021.206710668,209,2292604,-207831.0,-207831.0,-208056.40326975452,2,"D2,209,2292604,-207831,-207831.000000,2"
1778660722619546344,75021.216710668,210,2302604,-207849.0,-207849.0,-207947.985897985,2,"D2,210,2302604,-207849,-207849.000000,2"
1778660722634616993,75021.231710668,211,2317604,-207989.0,-207989.0,-207882.5573007815,2,"D2,211,2317604,-207989,-207989.000000,2"
1778660722644700284,75021.241710668,212,2327604,-207923.0,-207923.0,-207893.56002603105,2,"D2,212,2327604,-207923,-207923.000000,2"
1778660722654701802,75021.251710668,213,2337604,-207623.0,-207623.0,-207881.3153059746,2,"D2,213,2337604,-207623,-207623.000000,2"
1778660722664855275,75021.261710668,214,2347604,-207510.0,-207510.0,-207767.03181395968,2,"D2,214,2347604,-207510,-207510.000000,2"
1778660722674838535,75021.271710668,215,2357604,-207295.0,-207295.0,-207587.7551791092,2,"D2,215,2357604,-207295,-207295.000000,2"
1778660722684906027,75021.281710668,216,2367604,-207167.0,-207167.0,-207396.83130415404,2,"D2,216,2367604,-207167,-207167.000000,2"
1778660722694943927,75021.291710668,217,2377604,-207026.0,-207026.0,-207222.62513338967,2,"D2,217,2377604,-207026,-207026.000000,2"
1778660722709991475,75021.306710668,218,2392604,-206996.0,-206996.0,-207086.6411413122,2,"D2,218,2392604,-206996,-206996.000000,2"
1778660722720005344,75021.316710668,219,2402604,-206865.0,-206865.0,-206988.8479675287,2,"D2,219,2402604,-206865,-206865.000000,2"
1778660722730034459,75021.326710668,220,2412604,-206816.0,-206816.0,-206908.02886841644,2,"D2,220,2412604,-206816,-206816.000000,2"
1778660722739969250,75021.336710668,221,2422604,-206824.0,-206824.0,-206845.23946021314,2,"D2,221,2422604,-206824,-206824.000000,2"
1778660722750102870,75021.346710668,222,2432604,-206657.0,-206657.0,-206794.0650983141,2,"D2,222,2432604,-206657,-206657.000000,2"
1778660722760094851,75021.356710668,223,2442604,-206364.0,-206364.0,-206691.73479282972,2,"D2,223,2442604,-206364,-206364.000000,2"
1778660722770140527,75021.366710668,224,2452604,-205919.0,-205919.0,-206472.0782085082,2,"D2,224,2452604,-205919,-205919.000000,2"
1778660722785130450,75021.381710668,225,2467604,-205425.0,-205425.0,-206115.81172983444,2,"D2,225,2467604,-205425,-205425.000000,2"
1778660722795180825,75021.391710668,226,2477604,-205167.0,-205167.0,-205687.49232607285,2,"D2,226,2477604,-205167,-205167.000000,2"
1778660722805215009,75021.401710668,227,2487604,-205106.0,-205106.0,-205323.76577132804,2,"D2,227,2487604,-205106,-205106.000000,2"
1778660722815325062,75021.411710668,228,2497604,-204802.0,-204802.0,-205078.69312484868,2,"D2,228,2497604,-204802,-204802.000000,2"
1778660722825290276,75021.421710668,229,2507604,-204517.0,-204517.0,-204869.36670976534,2,"D2,229,2507604,-204517,-204517.000000,2"
1778660722835295092,75021.431710668,230,2517604,-203933.0,-203933.0,-204588.3939276924,2,"D2,230,2517604,-203933,-203933.000000,2"
1778660722845275818,75021.441710668,231,2527604,-203454.0,-203454.0,-204181.96965704212,2,"D2,231,2527604,-203454,-203454.000000,2"
1778660722860321504,75021.456714668,232,2542608,-203058.0,-203058.0,-203700.4506935404,2,"D2,232,2542608,-203058,-203058.000000,2"
1778660722870331861,75021.466710668,233,2552604,-202913.0,-202913.0,-203265.36406219192,2,"D2,233,2552604,-202913,-202913.000000,2"
1778660722880425725,75021.476710668,234,2562604,-202621.0,-202621.0,-202942.86554418545,2,"D2,234,2562604,-202621,-202621.000000,2"
1778660722890367922,75021.486710668,235,2572604,-202480.0,-202480.0,-202706.0791200329,2,"D2,235,2572604,-202480,-202480.000000,2"
1778660722900481242,75021.496710668,236,2582604,-202324.0,-202324.0,-202521.09400741395,2,"D2,236,2582604,-202324,-202324.000000,2"
1778660722910442025,75021.506710668,237,2592604,-201967.0,-201967.0,-202341.0247274783,2,"D2,237,2592604,-201967,-201967.000000,2"
1778660722920483128,75021.516710668,238,2602604,-201761.0,-201761.0,-202115.65605020395,2,"D2,238,2602604,-201761,-201761.000000,2"
1778660722935521368,75021.531710668,239,2617604,-201390.0,-201390.0,-201846.68399857468,2,"D2,239,2617604,-201390,-201390.000000,2"
1778660722945631461,75021.541710668,240,2627604,-201260.0,-201260.0,-201565.56558737665,2,"D2,240,2627604,-201260,-201260.000000,2"
1778660722955749466,75021.551710668,241,2637604,-201029.0,-201029.0,-201315.55274080325,2,"D2,241,2637604,-201029,-201029.000000,2"
1778660722965715180,75021.561710668,242,2647604,-200770.0,-200770.0,-201093.54889019486,2,"D2,242,2647604,-200770,-200770.000000,2"
1778660722975762054,75021.571710668,243,2657604,-200350.0,-200350.0,-200842.33061642607,2,"D2,243,2657604,-200350,-200350.000000,2"
1778660722985771086,75021.581710668,244,2667604,-199916.0,-199916.0,-200513.9189019413,2,"D2,244,2667604,-199916,-199916.000000,2"
1778660723000770545,75021.596710668,245,2682604,-199317.0,-199317.0,-200089.3236905132,2,"D2,245,2682604,-199317,-199317.000000,2"
1778660723010784987,75021.606710668,246,2692604,-198777.0,-198777.0,-199576.45137324027,2,"D2,246,2692604,-198777,-198777.000000,2"
1778660723020859053,75021.616710668,247,2702604,-198200.0,-198200.0,-199012.73603522548,2,"D2,247,2702604,-198200,-198200.000000,2"
1778660723030944241,75021.626710668,248,2712604,-197556.0,-197556.0,-198424.2804553245,2,"D2,248,2712604,-197556,-197556.000000,2"
1778660723040993653,75021.636710668,249,2722604,-197055.0,-197055.0,-197827.49363969106,2,"D2,249,2722604,-197055,-197055.000000,2"
