host_unix_time_ns,lsl_timestamp_s,seq,device_clock_us,target_raw_count,target_current_units,target_filtered_units,target_status,raw_line
1778637484866166020,51783.469831058,85,982604,-203589.0,-203589.0,-203651.6915568365,2,"D2,85,982604,-203589,-203589.000000,2"
1778637484876152290,51783.479831058,86,992604,-203627.0,-203627.0,-203633.45103788807,2,"D2,86,992604,-203627,-203627.000000,2"
1778637484886332603,51783.489831058,87,1002604,-203751.0,-203751.0,-203636.37775954252,2,"D2,87,1002604,-203751,-203751.000000,2"
1778637484896369869,51783.499831058,88,1012604,-203802.0,-203802.0,-203687.71454230865,2,"D2,88,1012604,-203802,-203802.000000,2"
1778637484906350997,51783.509831058,89,1022604,-203724.0,-203724.0,-203744.71068866196,2,"D2,89,1022604,-203724,-203724.000000,2"
1778637484921445470,51783.524831058,90,1037604,-203692.0,-203692.0,-203755.39556870487,2,"D2,90,1037604,-203692,-203692.000000,2"
1778637484931509051,51783.534831058,91,1047604,-203818.0,-203818.0,-203745.77270089177,2,"D2,91,1047604,-203818,-203818.000000,2"
1778637484941550851,51783.544831058,92,1057604,-203769.0,-203769.0,-203758.08744174542,2,"D2,92,1057604,-203769,-203769.000000,2"
1778637484951581155,51783.554831058,93,1067604,-203717.0,-203717.0,-203766.76920549525,2,"D2,93,1067604,-203717,-203717.000000,2"
1778637484961602922,51783.564831058,94,1077604,-203701.0,-203701.0,-203747.75208971265,2,"D2,94,1077604,-203701,-203701.000000,2"
1778637484971638877,51783.574831058,95,1087604,-203621.0,-203621.0,-203709.66653440215,2,"D2,95,1087604,-203621,-203621.000000,2"
1778637484981585429,51783.584831058,96,1097604,-203587.0,-203587.0,-203658.83095890275,2,"D2,96,1097604,-203587,-203587.000000,2"
1778637484996652717,51783.599831058,97,1112604,-203556.0,-203556.0,-203607.7160700034,2,"D2,97,1112604,-203556,-203556.000000,2"
1778637485006621913,51783.609831058,98,1122604,-203519.0,-203519.0,-203565.89395575662,2,"D2,98,1122604,-203519,-203519.000000,2"
1778637485016819252,51783.619831058,99,1132604,-203361.0,-203361.0,-203514.0530739217,2,"D2,99,1132604,-203361,-203361.000000,2"
1778637485026929662,51783.629831058,100,1142604,-203362.0,-203362.0,-203440.52216087707,2,"D2,100,1142604,-203362,-203362.000000,2"
1778637485036918830,51783.639831058,101,1152604,-203555.0,-203555.0,-203404.49934054242,2,"D2,101,1152604,-203555,-203555.000000,2"
1778637485046957569,51783.649831058,102,1162604,-203728.0,-203728.0,-203470.99768460914,2,"D2,102,1162604,-203728,-203728.000000,2"
1778637485061958921,51783.664831058,103,1177604,-203874.0,-203874.0,-203620.3382878185,2,"D2,103,1177604,-203874,-203874.000000,2"
